job_id,job_role,company,experience,salary,location,rating,reviews,responsibilities,posted_on,job_link,company_link,job_description,tags,company_logo_url
080624500064,QA Web API,Synechron,4-9 Yrs,Not disclosed,"Pune, Bengaluru",3.7,2426  Reviews,"Manual testing,Testing tools,Coding,Project management,Consulting,Selenium,Test cases,Manager Quality Control",7 Days Ago,https://www.naukri.com/job-listings-qa-web-api-synechron-pune-bengaluru-4-to-9-years-080624500064,https://www.naukri.com/synechron-jobs-careers-443,"Mandatory skills: Any coding language experience (Java preferable), Selenium (Web Testi...","Manual testing, Testing tools, Coding, Project management, Consulting, Selenium, Test cases, Manager Quality Control",https://img.naukimg.com/logo_images/groups/v1/419316.gif
080624500062,Mobile Automation,Synechron,6-12 Yrs,Not disclosed,"Pune, Bengaluru",3.7,2426  Reviews,"Automation,Coding,Web testing,Underwriting,Functional testing,Consulting,Software quality assurance,Financial services",7 Days Ago,https://www.naukri.com/job-listings-mobile-automation-synechron-pune-bengaluru-6-to-12-years-080624500062,https://www.naukri.com/synechron-jobs-careers-443,"Mobile QA s, we were looking for hands on exp in mobile automation + mobile functional ...","Automation, Coding, Web testing, Underwriting, Functional testing, Consulting, Software quality assurance, Financial services",https://img.naukimg.com/logo_images/groups/v1/419316.gif
080624500060,Data Tech BA,Synechron,7-12 Yrs,Not disclosed,"Pune, Bengaluru",3.7,2426  Reviews,"Analytical,Underwriting,Artificial Intelligence,Consulting,Ab Initio,Stakeholder management,Teradata,Data warehousing",7 Days Ago,https://www.naukri.com/job-listings-data-tech-ba-synechron-pune-bengaluru-7-to-12-years-080624500060,https://www.naukri.com/synechron-jobs-careers-443,"Hands on experience and expertise in data design, flows, data layers and data semantics...","Analytical, Underwriting, Artificial Intelligence, Consulting, Ab Initio, Stakeholder management, Teradata, Data warehousing",https://img.naukimg.com/logo_images/groups/v1/419316.gif
080624500059,Business Analyst,Synechron,4-7 Yrs,Not disclosed,"Pune, Bengaluru",3.7,2426  Reviews,"Stakeholder Engagement,Data analysis,Change management,Business Analyst,Underwriting,Artificial Intelligence,Consulting,Agile",7 Days Ago,https://www.naukri.com/job-listings-business-analyst-synechron-pune-bengaluru-4-to-7-years-080624500059,https://www.naukri.com/synechron-jobs-careers-443,"Engage service providers, technology partners, as . required. All tasks assigned and ca...","Stakeholder Engagement, Data analysis, Change management, Business Analyst, Underwriting, Artificial Intelligence, Consulting, Agile",https://img.naukimg.com/logo_images/groups/v1/419316.gif
080624500058,Sr. Node Js API Developer,Synechron,6-12 Yrs,Not disclosed,"Pune, Bengaluru",3.7,2426  Reviews,"Cloud computing,SAP,Front end,Consulting,MySQL,Javascript,HTML,Monitoring",7 Days Ago,https://www.naukri.com/job-listings-sr-node-js-api-developer-synechron-pune-bengaluru-6-to-12-years-080624500058,https://www.naukri.com/synechron-jobs-careers-443,". Qualification: . Bachelors or Masters degree in Computer Science, Computer Engineerin...","Cloud computing, SAP, Front end, Consulting, MySQL, Javascript, HTML, Monitoring",https://img.naukimg.com/logo_images/groups/v1/419316.gif
080624500054,Sr. Automation Testing & Performance Testing,Synechron,12-15 Yrs,Not disclosed,"Pune, Bengaluru",3.7,2426  Reviews,"Computer science,Automation,Manual testing,Underwriting,Consulting,Performance testing,Information technology,Virtualization",7 Days Ago,https://www.naukri.com/job-listings-sr-automation-testing-performance-testing-synechron-pune-bengaluru-12-to-15-years-080624500054,https://www.naukri.com/synechron-jobs-careers-443,"Proficient in collaborative activities such as Unit Test reviews with Dev Engineers, im...","Computer science, Automation, Manual testing, Underwriting, Consulting, Performance testing, Information technology, Virtualization",https://img.naukimg.com/logo_images/groups/v1/419316.gif
080524004409,It Recruiter,Fortune India 500 IT Services Company,5-6 Yrs,1.25-4.75 Lacs PA,"Pune, Bengaluru",,,"IT Recruitment,Technical Hiring,It Sourcing,SAP HIRING,Technical Recruitment,Technical,Recruitment,SAP",4 Days Ago,https://www.naukri.com/job-listings-it-recruiter-randstad-pune-bengaluru-5-to-6-years-080524004409,,"Qualifications. 1 Bachelors degree in Human Resources, Computer Science, or a related f...","IT Recruitment, Technical Hiring, It Sourcing, SAP HIRING, Technical Recruitment, Technical, Recruitment, SAP",https://www.naukri.com/hotjobs/images/v3/randstad.gif
040624008642,Sap Sd Technical Consultant,Infosys,3-5 Yrs,Not disclosed,"Pune, Chennai, Bengaluru",3.8,33083  Reviews,"SAP SD,Sap Sales And Distribution,SAP,Saps,Distribution,Distribution,SD,Consulting",2 Days Ago,https://www.naukri.com/job-listings-sap-sd-technical-consultant-infosys-pune-chennai-bengaluru-3-to-5-years-040624008642,https://www.naukri.com/infosys-jobs-careers-11244,"and build POCs . You will create requirement specifications from the business needs, de...","SAP SD, Sap Sales And Distribution, SAP, Saps, Distribution, Distribution, SD, Consulting",https://img.naukimg.com/logo_images/groups/v1/13832.gif
040424007354,Full Stack Engineer,Tata Consultancy Services (TCS),4-8 Yrs,Not disclosed,"Pune, Chennai, Bengaluru",3.8,76220  Reviews,"Fullstack Development,Frontend Development,Node.Js,React.Js,Backend Development,Javascript,Front end,Full Stack",3 Days Ago,https://www.naukri.com/job-listings-full-stack-engineer-tata-consultancy-services-tcs-pune-chennai-bengaluru-4-to-8-years-040424007354,https://www.naukri.com/tata-consultancy-services-tcs-jobs-careers-13542,"Dear Candidates, Greetings from TCS!!!!TCS is looking for Full Stack EngineerExperience...","Fullstack Development, Frontend Development, Node.Js, React.Js, Backend Development, Javascript, Front end, Full Stack",https://www.naukri.com/hotjobs/images/v3/tcsl_nov13.gif
040424006695,Java Developer,Tata Consultancy Services (TCS),6-8 Yrs,Not disclosed,"Pune, Chennai, Bengaluru",3.8,76220  Reviews,"Spring Boot,Core Java Development,Angular,Core,Development,Boot,Bootstrap,Java",5 Days Ago,https://www.naukri.com/job-listings-java-developer-tata-consultancy-services-tcs-pune-chennai-bengaluru-6-to-8-years-040424006695,https://www.naukri.com/tata-consultancy-services-tcs-jobs-careers-13542,Must be able to offer creative solutions to complex software / system challengesRequire...,"Spring Boot, Core Java Development, Angular, Core, Development, Boot, Bootstrap, Java",https://www.naukri.com/hotjobs/images/v3/tcs_may24.gif
030524005881,Sales Manager - Mortgage,Deutsche Bank,1-6 Yrs,Not disclosed,"Pune, Bangalore Rural",4.0,2887  Reviews,"mortgage,Loan Against Property,Mortgage Loans,Lap,Sales,Management,Property,Sales management",2 Days Ago,https://www.naukri.com/job-listings-sales-manager-mortgage-deutsche-bank-pune-bangalore-rural-1-to-6-years-030524005881,https://www.naukri.com/deutsche-bank-jobs-careers-39012,Should have a strong network of DSAs in the market - Atleast 10 DSAs with whom files ar...,"mortgage, Loan Against Property, Mortgage Loans, Lap, Sales, Management, Property, Sales management",https://img.naukimg.com/logo_images/groups/v1/468918.gif
140624500129,Infor WFM Consultant,Birlasoft,4-8 Yrs,Not disclosed,Pune,3.8,2416  Reviews,"Web services,Architecture,Database design,XML,Consulting,Flex,Scheduling,Customer relationship",1 Day Ago,https://www.naukri.com/job-listings-infor-wfm-consultant-birlasoft-india-limited-pune-4-to-8-years-140624500129,https://www.naukri.com/birlasoft-jobs-careers-152,. Master s degree in business administration from a top school (full time or part time)...,"Web services, Architecture, Database design, XML, Consulting, Flex, Scheduling, Customer relationship",https://img.naukimg.com/logo_images/groups/v1/219806.gif
130624500157,Sr Technical Lead,Birlasoft,1-10 Yrs,Not disclosed,Pune,3.8,2416  Reviews,"Performance tuning,Senior Technical Lead,Data modeling,Informatica,Troubleshooting,Pentaho,Data warehousing,SQL",2 Days Ago,https://www.naukri.com/job-listings-sr-technical-lead-birlasoft-india-limited-pune-1-to-10-years-130624500157,https://www.naukri.com/birlasoft-jobs-careers-152,. . DBT EXPERIENCE minimum 1 year Experience in performance tuning of the snow pipeline...,"Performance tuning, Senior Technical Lead, Data modeling, Informatica, Troubleshooting, Pentaho, Data warehousing, SQL",https://img.naukimg.com/logo_images/groups/v1/219806.gif
120624909357,SAP Data Migration Technical Consultant,Infosys,5-7 Yrs,Not disclosed,Pune,3.8,33083  Reviews,"SAP Data Migration,BAPI,SAP BODS,software configuration management systems,Project management,ETL,IDOC,SAP Business Objects",3 Days Ago,https://www.naukri.com/job-listings-sap-data-migration-technical-consultant-infosys-limited-pune-5-to-7-years-120624909357,https://www.naukri.com/infosys-jobs-careers-11244,"Bachelor Of Technology, Bachelor of Engineering . Service Line Candidates should have i...","SAP Data Migration, BAPI, SAP BODS, software configuration management systems, Project management, ETL, IDOC, SAP Business Objects",https://www.naukri.com/hotjobs/images/v3/infosys_nov13.gif
120624909354,SAP Technology COE - ABAP Technical Architect,Infosys,8-11 Yrs,Not disclosed,Pune,3.8,33083  Reviews,"SAP ABAP,ODATA,Interfaces frameworks,S/4HANA,CDS,Workflows,AMDP,SAP coding",3 Days Ago,https://www.naukri.com/job-listings-sap-technology-coe-abap-technical-architect-infosys-limited-pune-8-to-11-years-120624909354,https://www.naukri.com/infosys-jobs-careers-11244,Bachelor of Engineering . Service Line Must have minimum 8+ years of experience Provide...,"SAP ABAP, ODATA, Interfaces frameworks, S/4HANA, CDS, Workflows, AMDP, SAP coding",https://www.naukri.com/hotjobs/images/v3/infosys_nov13.gif
120624909125,SAP PM Consultant,Infosys,9-11 Yrs,Not disclosed,Pune,3.8,33083  Reviews,"SAP PM,breakdown maintenance,corrective maintenance,order management,preventive maintenance,PM,SAP,Breakdown",3 Days Ago,https://www.naukri.com/job-listings-sap-pm-consultant-infosys-limited-pune-9-to-11-years-120624909125,https://www.naukri.com/infosys-jobs-careers-11244,ResponsibilitiesA day in the life of an InfoscionAs part of the Infosys consulting team...,"SAP PM, breakdown maintenance, corrective maintenance, order management, preventive maintenance, PM, SAP, Breakdown",https://www.naukri.com/hotjobs/images/v3/infosys_nov13.gif
110624905058,SAP BW/HANA Consultant,Infosys,2-4 Yrs,Not disclosed,Pune,3.8,33083  Reviews,"SAP BW,SAP,CDS,SAP HANA,SAP Hadoop,SQL Scripting,SAP BOBJ,SAP ABAP Hana",4 Days Ago,https://www.naukri.com/job-listings-sap-bw-hana-consultant-infosys-limited-pune-2-to-4-years-110624905058,https://www.naukri.com/infosys-jobs-careers-11244,ResponsibilitiesA day in the life of an InfoscionAs part of the Infosys consulting team...,"SAP BW, SAP, CDS, SAP HANA, SAP Hadoop, SQL Scripting, SAP BOBJ, SAP ABAP Hana",https://www.naukri.com/hotjobs/images/v3/infosys_nov13.gif
100624909049,GN - Strategy - MC - T&O - Change Management Comms - Specialist,Accenture,4-8 Yrs,Not disclosed,Pune,4.0,47695  Reviews,"cyber security,erp implementation,change management,salesforce,hr transformation,project management,management skills,talent management",4 Days Ago,https://www.naukri.com/job-listings-gn-strategy-mc-t-o-change-management-comms-specialist-accenture-solutions-pvt-ltd-pune-4-to-8-years-100624909049,https://www.naukri.com/accenture-jobs-careers-7682,Change Communications- Senior AnalystJoin our team in Talent & Organization and find en...,"cyber security, erp implementation, change management, salesforce, hr transformation, project management, management skills, talent management",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
100624908581,GN - Strategy - MC - T&O - Change Management Comms - Associate Manager,Accenture,2-4 Yrs,Not disclosed,Pune,4.0,47695  Reviews,"corporate communication,public relations,marketing communication,digital communication,internal communication,project management,cyber security,erp implementation",4 Days Ago,https://www.naukri.com/job-listings-gn-strategy-mc-t-o-change-management-comms-associate-manager-accenture-solutions-pvt-ltd-pune-2-to-4-years-100624908581,https://www.naukri.com/accenture-jobs-careers-7682,Masters Degree or Post Graduate Diploma in Advertising / Public Relations / Mass Commun...,"corporate communication, public relations, marketing communication, digital communication, internal communication, project management, cyber security, erp implementation",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
100624908372,GN - Strategy - MC - T&O - Change Management Comms - Associate Manager,Accenture,4-8 Yrs,Not disclosed,Pune,4.0,47695  Reviews,"Change Management,project management,cyber security,team management,management skills,erp implementation,business analysis,organizational development",4 Days Ago,https://www.naukri.com/job-listings-gn-strategy-mc-t-o-change-management-comms-associate-manager-accenture-solutions-pvt-ltd-pune-4-to-8-years-100624908372,https://www.naukri.com/accenture-jobs-careers-7682,Change Communications- Senior AnalystJoin our team in Talent & Organization and find en...,"Change Management, project management, cyber security, team management, management skills, erp implementation, business analysis, organizational development",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
100624908292,SAP PP/QM Consultant,Infosys,5-7 Yrs,Not disclosed,Pune,3.8,33083  Reviews,"SAP,master data,quality management,production,procurement,manufacturing,sap pp,process inspection",4 Days Ago,https://www.naukri.com/job-listings-sap-pp-qm-consultant-infosys-limited-pune-5-to-7-years-100624908292,https://www.naukri.com/infosys-jobs-careers-11244,ResponsibilitiesA day in the life of an InfoscionAs part of the Infosys consulting team...,"SAP, master data, quality management, production, procurement, manufacturing, sap pp, process inspection",https://www.naukri.com/hotjobs/images/v3/infosys_nov13.gif
100624906472,SAP UI5/FIORI Consultant,Infosys,3-5 Yrs,Not disclosed,Pune,3.8,33083  Reviews,"SAP UI5,Fiori Design patterns,SAPUI5,HTML5,JavaScript,Fiori,Node.js",5 Days Ago,https://www.naukri.com/job-listings-sap-ui5-fiori-consultant-infosys-limited-pune-3-to-5-years-100624906472,https://www.naukri.com/infosys-jobs-careers-11244,"Must have bachelors or equivalent degree, with a minimum of 3 years of experience in Po...","SAP UI5, Fiori Design patterns, SAPUI5, HTML5, JavaScript, Fiori, Node.js",https://www.naukri.com/hotjobs/images/v3/infosys_nov13.gif
100624905811,SAP CPI CONSULTANT,Infosys,5-7 Yrs,Not disclosed,Pune,3.8,33083  Reviews,"SAP CPI,SFSF,ODATA,API Management,xml,SFTP,json,HTTP",5 Days Ago,https://www.naukri.com/job-listings-sap-cpi-consultant-infosys-limited-pune-5-to-7-years-100624905811,https://www.naukri.com/infosys-jobs-careers-11244,Bachelor of Engineering . Service Line Candidates with minimum 5 years of experience in...,"SAP CPI, SFSF, ODATA, API Management, xml, SFTP, json, HTTP",https://www.naukri.com/hotjobs/images/v3/infosys_nov13.gif
100624902106,GN-Health- Health EMR- Manager,Accenture,7-12 Yrs,Not disclosed,Pune,4.0,47695  Reviews,"biotechnology,health care services,hospital administration,health management,public health,pharmaceutical,medicine,nursing",5 Days Ago,https://www.naukri.com/job-listings-gn-health-health-emr-manager-accenture-solutions-pvt-ltd-pune-7-to-12-years-100624902106,https://www.naukri.com/accenture-jobs-careers-7682,"HealthEMR- ManagerFindendlessopportunitiestosolveourclients'toughest challenges, asyouw...","biotechnology, health care services, hospital administration, health management, public health, pharmaceutical, medicine, nursing",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
